business,ownedbyLabel,parentorgLabel,partofLabel,memberofLabel,ownerofLabel
http://www.wikidata.org/entity/Q1241260,Ministry of Finance,,,,Borkum Riffgrund Offshore Wind Farms
http://www.wikidata.org/entity/Q1241260,SEAS-NVE,,,,Borkum Riffgrund Offshore Wind Farms
http://www.wikidata.org/entity/Q1241260,Goldman Sachs,,,,Walney Wind Farm
http://www.wikidata.org/entity/Q1241260,Capital Group Companies,,,,Walney Wind Farm
http://www.wikidata.org/entity/Q1241260,Ministry of Finance,,,,Walney Wind Farm
http://www.wikidata.org/entity/Q1241260,SEAS-NVE,,,,Walney Wind Farm
http://www.wikidata.org/entity/Q1241260,Goldman Sachs,,,,Anholt Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,Capital Group Companies,,,,Anholt Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,Ministry of Finance,,,,Anholt Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,SEAS-NVE,,,,Anholt Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,Goldman Sachs,,,,A2SEA
http://www.wikidata.org/entity/Q1241260,Capital Group Companies,,,,A2SEA
http://www.wikidata.org/entity/Q1241260,Ministry of Finance,,,,A2SEA
http://www.wikidata.org/entity/Q1241260,SEAS-NVE,,,,A2SEA
http://www.wikidata.org/entity/Q1241260,Goldman Sachs,,,,Gunfleet Sands Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,Capital Group Companies,,,,Gunfleet Sands Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,Ministry of Finance,,,,Gunfleet Sands Offshore Wind Farm
http://www.wikidata.org/entity/Q1241260,SEAS-NVE,,,,Gunfleet Sands Offshore Wind Farm
http://www.wikidata.org/entity/Q3346309,,,,,
http://www.wikidata.org/entity/Q3346504,,,,,
http://www.wikidata.org/entity/Q3346522,,,,,
http://www.wikidata.org/entity/Q3347511,,,,,
http://www.wikidata.org/entity/Q3347595,,,,,
http://www.wikidata.org/entity/Q3347681,Al Mada,Al Mada,,,
http://www.wikidata.org/entity/Q3347682,,,,,
http://www.wikidata.org/entity/Q3347694,,,,,
http://www.wikidata.org/entity/Q3347730,,,,,
http://www.wikidata.org/entity/Q3349286,,,,,
http://www.wikidata.org/entity/Q3349469,,,,,
http://www.wikidata.org/entity/Q3349582,,,,,
http://www.wikidata.org/entity/Q3349645,,,,,
http://www.wikidata.org/entity/Q3351674,Vulcabrasǀazaleia,,,,
http://www.wikidata.org/entity/Q3351952,,,,,
http://www.wikidata.org/entity/Q3352642,,,,,
http://www.wikidata.org/entity/Q3352707,,,,,
http://www.wikidata.org/entity/Q3352745,Iliad,Iliad,,Bandwidth Alliance,
http://www.wikidata.org/entity/Q3352864,,Mediawan,,,
http://www.wikidata.org/entity/Q3353107,EVS Broadcast Equipment,EVS Broadcast Equipment,,,
http://www.wikidata.org/entity/Q3354177,,,,,
http://www.wikidata.org/entity/Q3354445,,,,,
http://www.wikidata.org/entity/Q3354448,,,,,
http://www.wikidata.org/entity/Q3354457,,,,,
http://www.wikidata.org/entity/Q3355034,France Telecom,Orange,,,
http://www.wikidata.org/entity/Q3355063,Orange,Orange,,,
http://www.wikidata.org/entity/Q3355113,,,,,
http://www.wikidata.org/entity/Q3355218,Credit Agricole Group,,,,
http://www.wikidata.org/entity/Q3355690,,,,,
http://www.wikidata.org/entity/Q3355916,,,,,
http://www.wikidata.org/entity/Q3356220,,,,,
http://www.wikidata.org/entity/Q3357199,,,,,
http://www.wikidata.org/entity/Q3357579,,Otava Group,,,
http://www.wikidata.org/entity/Q3358661,,Altice,,,
http://www.wikidata.org/entity/Q3359047,,Q1311189,,,
http://www.wikidata.org/entity/Q3359074,,,,,
http://www.wikidata.org/entity/Q3359105,,,,,
http://www.wikidata.org/entity/Q3359411,Orange,,,,
http://www.wikidata.org/entity/Q3359574,,,,,
http://www.wikidata.org/entity/Q3359654,,,,,
http://www.wikidata.org/entity/Q3359756,,,,,
http://www.wikidata.org/entity/Q3359797,The Walt Disney Company,,,,
http://www.wikidata.org/entity/Q3359852,,,,,
http://www.wikidata.org/entity/Q3359866,,,,,
http://www.wikidata.org/entity/Q3362822,Q3061731,Q3061731,,,
http://www.wikidata.org/entity/Q3364464,,,,,
http://www.wikidata.org/entity/Q3365052,,,,Comité Colbert,
http://www.wikidata.org/entity/Q3365072,,,,,Ottoman Bank
http://www.wikidata.org/entity/Q3365450,,,,,
http://www.wikidata.org/entity/Q3366981,,,,,
http://www.wikidata.org/entity/Q3367979,Q16640318,,,,
http://www.wikidata.org/entity/Q3368440,,,,,
http://www.wikidata.org/entity/Q3370248,,,,,
http://www.wikidata.org/entity/Q3370417,Groupe Holder,Groupe Holder,,,
http://www.wikidata.org/entity/Q3370640,,,,,
http://www.wikidata.org/entity/Q3373129,Atlantia,Atlantia,,,
http://www.wikidata.org/entity/Q3373227,,,,,
http://www.wikidata.org/entity/Q1976140,,,,,
http://www.wikidata.org/entity/Q1976290,BNP Paribas,BNP Paribas,,,
http://www.wikidata.org/entity/Q1976628,Telstra,,,,
http://www.wikidata.org/entity/Q1976628,News Corp,,,,
http://www.wikidata.org/entity/Q1976890,,,,,
http://www.wikidata.org/entity/Q1977631,,,,,
http://www.wikidata.org/entity/Q1978592,Paysafe Group,,,,
http://www.wikidata.org/entity/Q1979145,,,,,
http://www.wikidata.org/entity/Q1979611,,,,,
http://www.wikidata.org/entity/Q2899377,,Constructions industrielles de la Méditerranée,,,
http://www.wikidata.org/entity/Q2899735,,,,,
http://www.wikidata.org/entity/Q2899802,Vivarte,Vivarte,,,
http://www.wikidata.org/entity/Q2899930,,,,,
http://www.wikidata.org/entity/Q2900010,,,,,
http://www.wikidata.org/entity/Q2900145,,,,,
http://www.wikidata.org/entity/Q2900408,,,,,
http://www.wikidata.org/entity/Q2900869,,,,,
http://www.wikidata.org/entity/Q2901365,,Intel,,,
http://www.wikidata.org/entity/Q2902378,,,,,
http://www.wikidata.org/entity/Q2903774,,,,,
http://www.wikidata.org/entity/Q2904011,ING Group,,,,
http://www.wikidata.org/entity/Q2904021,,Institut Mérieux,,,
http://www.wikidata.org/entity/Q2904039,,,,,
http://www.wikidata.org/entity/Q2904085,Laboratoires Servier,Laboratoires Servier,,,
http://www.wikidata.org/entity/Q2904091,,,,,
http://www.wikidata.org/entity/Q2905359,,,,,
http://www.wikidata.org/entity/Q2905826,,,,,
http://www.wikidata.org/entity/Q2906528,,,,,
http://www.wikidata.org/entity/Q2907241,,Newen,,,
http://www.wikidata.org/entity/Q2907289,NYSE Euronext,,,,
http://www.wikidata.org/entity/Q2907743,,,,,
http://www.wikidata.org/entity/Q2909872,,,,,
http://www.wikidata.org/entity/Q2910597,,,,,
http://www.wikidata.org/entity/Q2911465,,,,,
http://www.wikidata.org/entity/Q2911642,,,,,
http://www.wikidata.org/entity/Q2911840,,,,,
http://www.wikidata.org/entity/Q2913458,,,,,
http://www.wikidata.org/entity/Q2913670,,,,,Olkiluoto Nuclear Power Plant
http://www.wikidata.org/entity/Q2914692,,,,,Sesame Street
http://www.wikidata.org/entity/Q2914692,,,,,Fraggle Rock
http://www.wikidata.org/entity/Q2914692,,,,,The Muppets
http://www.wikidata.org/entity/Q2915148,,,,,
http://www.wikidata.org/entity/Q2915254,,Kathmandu,,,
http://www.wikidata.org/entity/Q2916497,,,S&P 500,,
http://www.wikidata.org/entity/Q2918415,,,,,
http://www.wikidata.org/entity/Q2919219,,,,,
http://www.wikidata.org/entity/Q2922213,,Cémoi,,,
http://www.wikidata.org/entity/Q2922382,Coty,Coty,,,
http://www.wikidata.org/entity/Q2922445,,,,,
http://www.wikidata.org/entity/Q2922650,,,,,
http://www.wikidata.org/entity/Q2922656,Bouygues,Bouygues,,,
http://www.wikidata.org/entity/Q2923022,,,,,
http://www.wikidata.org/entity/Q2923962,,,,,
http://www.wikidata.org/entity/Q2924024,Heineken,Heineken,,,
http://www.wikidata.org/entity/Q2924068,,,,,
http://www.wikidata.org/entity/Q2924268,Breda,Breda,,,
http://www.wikidata.org/entity/Q2924816,,SNK,,,
http://www.wikidata.org/entity/Q2925142,,Leroy Merlin,,,
http://www.wikidata.org/entity/Q2925634,,,,,
http://www.wikidata.org/entity/Q2925725,Centrica,,,,
http://www.wikidata.org/entity/Q2925739,Government of the United Kingdom,,,,
http://www.wikidata.org/entity/Q2925773,,,,,
http://www.wikidata.org/entity/Q2926191,,Groupe Limagrain,,,
http://www.wikidata.org/entity/Q2926338,,,,,
http://www.wikidata.org/entity/Q2926589,Metro Inc.,Metro Inc.,,,
http://www.wikidata.org/entity/Q2927398,,,,Wi-Fi Alliance,
http://www.wikidata.org/entity/Q2927540,,,,,
http://www.wikidata.org/entity/Q2927630,,,,,
http://www.wikidata.org/entity/Q623591,Sara Mota de Larrea,,,,
http://www.wikidata.org/entity/Q623598,,,,,
http://www.wikidata.org/entity/Q623846,,Fiskars,,,
http://www.wikidata.org/entity/Q624012,,GS Energy,,,
http://www.wikidata.org/entity/Q624076,Samsung Life Insurance,Samsung Life Insurance,,,Renault Samsung Motors
http://www.wikidata.org/entity/Q624076,Samsung Life Insurance,Samsung Life Insurance,,,Cheil Worldwide
http://www.wikidata.org/entity/Q624076,Samsung Life Insurance,Samsung Life Insurance,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,e-mart,Samsung,,,Samsung Heavy Industries
http://www.wikidata.org/entity/Q624080,Lee Kun-hee,Samsung,,,Samsung Heavy Industries
http://www.wikidata.org/entity/Q624080,Samsung C&T Corporation,Samsung,,,Samsung Heavy Industries
http://www.wikidata.org/entity/Q624080,treasury stock,Samsung,,,Samsung Heavy Industries
http://www.wikidata.org/entity/Q624080,National Pension Service,Samsung,,,Samsung Heavy Industries
http://www.wikidata.org/entity/Q624080,e-mart,Samsung,,,Samsung Fire & Marine Insurance
http://www.wikidata.org/entity/Q624080,Lee Kun-hee,Samsung,,,Samsung Fire & Marine Insurance
http://www.wikidata.org/entity/Q624080,Samsung C&T Corporation,Samsung,,,Samsung Fire & Marine Insurance
http://www.wikidata.org/entity/Q624080,treasury stock,Samsung,,,Samsung Fire & Marine Insurance
http://www.wikidata.org/entity/Q624080,National Pension Service,Samsung,,,Samsung Fire & Marine Insurance
http://www.wikidata.org/entity/Q624080,e-mart,Samsung,,,Samsung Card
http://www.wikidata.org/entity/Q624080,Lee Kun-hee,Samsung,,,Samsung Card
http://www.wikidata.org/entity/Q624080,Samsung C&T Corporation,Samsung,,,Samsung Card
http://www.wikidata.org/entity/Q624080,treasury stock,Samsung,,,Samsung Card
http://www.wikidata.org/entity/Q624080,National Pension Service,Samsung,,,Samsung Card
http://www.wikidata.org/entity/Q624080,e-mart,Samsung,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,Lee Kun-hee,Samsung,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,Samsung C&T Corporation,Samsung,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,treasury stock,Samsung,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,National Pension Service,Samsung,,,S1 Corporation
http://www.wikidata.org/entity/Q624080,e-mart,Samsung,,,Samsung Securities
http://www.wikidata.org/entity/Q624080,Lee Kun-hee,Samsung,,,Samsung Securities
http://www.wikidata.org/entity/Q624080,Samsung C&T Corporation,Samsung,,,Samsung Securities
http://www.wikidata.org/entity/Q624080,treasury stock,Samsung,,,Samsung Securities
http://www.wikidata.org/entity/Q624080,National Pension Service,Samsung,,,Samsung Securities
http://www.wikidata.org/entity/Q624194,,CrownHaitai Holdings,,,
http://www.wikidata.org/entity/Q624375,BlackRock,,S&P 500,,
http://www.wikidata.org/entity/Q624375,The Vanguard Group,,S&P 500,,
http://www.wikidata.org/entity/Q624378,Caisse des dépôts et consignations,Caisse des dépôts et consignations,,,Grévin & Cie
http://www.wikidata.org/entity/Q624378,Q3488271,Caisse des dépôts et consignations,,,Grévin & Cie
http://www.wikidata.org/entity/Q624378,Caisse des dépôts et consignations,Caisse des dépôts et consignations,,,Paradiski
http://www.wikidata.org/entity/Q624378,Q3488271,Caisse des dépôts et consignations,,,Paradiski
http://www.wikidata.org/entity/Q624378,Caisse des dépôts et consignations,Caisse des dépôts et consignations,,,Compagnie du Mont-Blanc
http://www.wikidata.org/entity/Q624378,Q3488271,Caisse des dépôts et consignations,,,Compagnie du Mont-Blanc
http://www.wikidata.org/entity/Q624388,,,,,
http://www.wikidata.org/entity/Q624648,,,,,
http://www.wikidata.org/entity/Q624652,,,,,
http://www.wikidata.org/entity/Q624682,,,FTSE 100 Index,,
http://www.wikidata.org/entity/Q625048,Poltrona Frau,Poltrona Frau,,,
http://www.wikidata.org/entity/Q625654,,,,,
http://www.wikidata.org/entity/Q625713,,,FTSE 100 Index,,Samarco
http://www.wikidata.org/entity/Q625975,Kakao,,,,Melon
http://www.wikidata.org/entity/Q625975,Kakao,,,,Play M Entertainment
http://www.wikidata.org/entity/Q625975,Kakao,,,,Cre.Ker Entertainment
http://www.wikidata.org/entity/Q626084,,,,,
http://www.wikidata.org/entity/Q626409,LG Corporation,LG Corp.,,,
http://www.wikidata.org/entity/Q626452,,,,,
http://www.wikidata.org/entity/Q626459,,,,,
http://www.wikidata.org/entity/Q626597,,,,,
http://www.wikidata.org/entity/Q626800,,,,,
http://www.wikidata.org/entity/Q626862,KT Corporation,,,FIDO Alliance,
http://www.wikidata.org/entity/Q627018,Samsung Electronics,,,,
http://www.wikidata.org/entity/Q627018,The Vanguard Group,,,,
http://www.wikidata.org/entity/Q627018,Norges Bank,,,,
http://www.wikidata.org/entity/Q627018,National Pension Service,,,,
http://www.wikidata.org/entity/Q627577,,,,,
http://www.wikidata.org/entity/Q627681,Schindler Group,Schindler Group,,,
http://www.wikidata.org/entity/Q627929,Nordic Capital,,,,
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,AutoCAD
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,AutoCAD
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,AutoCAD
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,AutoCAD
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,AutoCAD
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,AutoCAD
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,Eagle
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,Eagle
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,Eagle
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,Eagle
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,Eagle
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,Eagle
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,Pixlr
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,Pixlr
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,Pixlr
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,Pixlr
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,Pixlr
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,Pixlr
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,Instructables
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,Instructables
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,Instructables
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,Instructables
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,Instructables
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,Instructables
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,Scaleform
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,Scaleform
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,Scaleform
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,Scaleform
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,Scaleform
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,Scaleform
http://www.wikidata.org/entity/Q628051,,,S&P 500,Business Software Alliance,Moldflow
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Business Software Alliance,Moldflow
http://www.wikidata.org/entity/Q628051,,,S&P 500,Linux Foundation,Moldflow
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,Linux Foundation,Moldflow
http://www.wikidata.org/entity/Q628051,,,S&P 500,CVE Numbering Authorities,Moldflow
http://www.wikidata.org/entity/Q628051,,,NASDAQ-100,CVE Numbering Authorities,Moldflow
http://www.wikidata.org/entity/Q628275,,,,,
http://www.wikidata.org/entity/Q628397,,Tactical Missiles Corporation,,,
http://www.wikidata.org/entity/Q628556,,,SDAX,German Council of Shopping Centers,
http://www.wikidata.org/entity/Q628556,,,MDAX,German Council of Shopping Centers,
http://www.wikidata.org/entity/Q628556,,,CDAX,German Council of Shopping Centers,
http://www.wikidata.org/entity/Q629821,,Xbox Game Studios,,,
http://www.wikidata.org/entity/Q630125,,,,,
http://www.wikidata.org/entity/Q630486,,,,,
http://www.wikidata.org/entity/Q630774,,,,,
http://www.wikidata.org/entity/Q630917,General Motors,General Motors,,,
http://www.wikidata.org/entity/Q631043,,,,,
http://www.wikidata.org/entity/Q631047,,,,,.hdfc
http://www.wikidata.org/entity/Q631507,,,,,
http://www.wikidata.org/entity/Q631894,,,,,
http://www.wikidata.org/entity/Q632240,,,S&P 500,,"Norfolk House, Basingstoke"
http://www.wikidata.org/entity/Q632694,,,S&P 500,,Wilmar International
http://www.wikidata.org/entity/Q632949,,,,SD Association,
http://www.wikidata.org/entity/Q633316,Hawker Siddeley,Hawker Siddeley,,,Cirrus Aero-Engines
http://www.wikidata.org/entity/Q633528,,,,,
http://www.wikidata.org/entity/Q633839,,Formosa Plastics Group,,,HTC Corporation
http://www.wikidata.org/entity/Q634385,,,,,
http://www.wikidata.org/entity/Q634677,,,,,
http://www.wikidata.org/entity/Q634794,,,,,
http://www.wikidata.org/entity/Q634815,,,S&P 500,Wi-Fi Alliance,Airwave
http://www.wikidata.org/entity/Q634855,,Engie,,,
http://www.wikidata.org/entity/Q634881,,PVH,,,Q2737162
http://www.wikidata.org/entity/Q635484,,,,,Palazzo Orsini
http://www.wikidata.org/entity/Q635963,,The Vitec Group,,,Gitzo
http://www.wikidata.org/entity/Q636211,Henri Crohas,,,,
http://www.wikidata.org/entity/Q636231,Israel Corporation,Israel Corporation,,,
http://www.wikidata.org/entity/Q636755,,,CAC 40,Wi-Fi Alliance,BTicino
http://www.wikidata.org/entity/Q3660930,,,,,
http://www.wikidata.org/entity/Q3660931,,,,,
http://www.wikidata.org/entity/Q3660940,,,,,
http://www.wikidata.org/entity/Q3661184,,,,,
http://www.wikidata.org/entity/Q3661479,,,,,
http://www.wikidata.org/entity/Q3661659,Lactalis,Lactalis,,,
http://www.wikidata.org/entity/Q3661877,,,,,
http://www.wikidata.org/entity/Q3661898,,,,,
http://www.wikidata.org/entity/Q3661901,Credito Valtellinese,Credito Valtellinese,,,
http://www.wikidata.org/entity/Q3661902,,,,,
http://www.wikidata.org/entity/Q3661907,Italian Bourse,Italian Bourse,,,
http://www.wikidata.org/entity/Q3661910,,,,,
http://www.wikidata.org/entity/Q3661913,UBI Bank,,,,
http://www.wikidata.org/entity/Q3661914,BPER Banca,BPER Banca,,,
http://www.wikidata.org/entity/Q3661915,,,,,
http://www.wikidata.org/entity/Q3661916,Popular Bank of Milan,BPM Bank,,,
http://www.wikidata.org/entity/Q3661918,Intesa Sanpaolo,Intesa Sanpaolo,,,
http://www.wikidata.org/entity/Q3661919,,,,,
http://www.wikidata.org/entity/Q3661922,BPER Banca,,,,
http://www.wikidata.org/entity/Q3661924,,,,,
http://www.wikidata.org/entity/Q3661930,BPER Banca,BPER Banca,,,
http://www.wikidata.org/entity/Q3661931,,,,,
http://www.wikidata.org/entity/Q3661935,Intesa Sanpaolo,Intesa Sanpaolo,,,
http://www.wikidata.org/entity/Q3661936,Intesa Sanpaolo,Intesa Sanpaolo,,,
http://www.wikidata.org/entity/Q3661937,Intesa Sanpaolo,Intesa Sanpaolo,,,
http://www.wikidata.org/entity/Q3661950,UniCredit,UniCredit,,,
http://www.wikidata.org/entity/Q3661950,Unicredito,UniCredit,,,
http://www.wikidata.org/entity/Q3661950,Fondazione Cassamarca,UniCredit,,,
http://www.wikidata.org/entity/Q3663846,,,,,
