business,grididLabel,opencorporatesLabel,crunchbaseLabel,quoraLabel,littlesisLabel
http://www.wikidata.org/entity/Q27893,grid.424155.3,,arcelormittal,,283739
http://www.wikidata.org/entity/Q27893,grid.424155.3,,arcelormittal,,226050
http://www.wikidata.org/entity/Q28255,,,,CDV-Software-Entertainment-AG,
http://www.wikidata.org/entity/Q28818,,,icm-registry,,
http://www.wikidata.org/entity/Q29041,,,,,
http://www.wikidata.org/entity/Q29637,grid.448270.d,,,Škoda-Auto,
http://www.wikidata.org/entity/Q29739,grid.480264.c,,navistar,,34842
http://www.wikidata.org/entity/Q29852,,,,,
http://www.wikidata.org/entity/Q29913,grid.425488.7,,,Iveco,
http://www.wikidata.org/entity/Q49053,grid.425876.a,,,Schneider-Electric,144457
http://www.wikidata.org/entity/Q49125,grid.410825.a,,,Toshiba-2,284029
http://www.wikidata.org/entity/Q49125,grid.410825.a,,,Toshiba-company,284029
http://www.wikidata.org/entity/Q49203,,jp/1120001155854,,,
http://www.wikidata.org/entity/Q50912,grid.423893.7,,akzonobel,AkzoNobel,37375
http://www.wikidata.org/entity/Q51711,,,quora,Quora-company,85280
http://www.wikidata.org/entity/Q52592,,,,,
http://www.wikidata.org/entity/Q52601,grid.467588.0,se/556012-6293,svenska-cellulosa-aktiebolaget-sca,,
http://www.wikidata.org/entity/Q52665,,,,,
http://www.wikidata.org/entity/Q52846,grid.471257.2,se/556007-3495,skf,SKF,
http://www.wikidata.org/entity/Q52855,,se/556015-0756,,Swedish-Match,
http://www.wikidata.org/entity/Q53227,grid.410831.f,,sharp-corporation,Sharp-Corporation,
http://www.wikidata.org/entity/Q53238,grid.417547.4,,hitachi,Hitachi-company,
http://www.wikidata.org/entity/Q53238,grid.417547.4,,hitachi,Hitachi-products,
http://www.wikidata.org/entity/Q53247,grid.410834.a,jp/5120001158218,,Panasonic-company,41067
http://www.wikidata.org/entity/Q53257,grid.462605.3,,,Mitsubishi-Electric,
http://www.wikidata.org/entity/Q53293,,,,,
http://www.wikidata.org/entity/Q53430,,,,,
http://www.wikidata.org/entity/Q54074,,,,,
http://www.wikidata.org/entity/Q54075,grid.426457.6,se/556016-3429,ssab,SSAB,
http://www.wikidata.org/entity/Q54078,,,ikea,IKEA-company,
http://www.wikidata.org/entity/Q54078,,,ikea-group,IKEA-company,
http://www.wikidata.org/entity/Q54173,grid.418143.b,,general-electric,General-Electric-company-1,6
http://www.wikidata.org/entity/Q55441,grid.425446.5,,,,
http://www.wikidata.org/entity/Q56173,,,,,
http://www.wikidata.org/entity/Q58014,,,,Allegro-1,
http://www.wikidata.org/entity/Q58024,grid.471041.7,,ebay,eBay-5,327
http://www.wikidata.org/entity/Q58024,grid.471041.7,,mcapitalistpig,eBay-5,327
http://www.wikidata.org/entity/Q58024,grid.471041.7,,ebay,eBay-company,327
http://www.wikidata.org/entity/Q58024,grid.471041.7,,mcapitalistpig,eBay-company,327
http://www.wikidata.org/entity/Q58024,grid.471041.7,,ebay,eBay-product,327
http://www.wikidata.org/entity/Q58024,grid.471041.7,,mcapitalistpig,eBay-product,327
http://www.wikidata.org/entity/Q59182,,,,,
http://www.wikidata.org/entity/Q59183,,,,,
http://www.wikidata.org/entity/Q59465,,,barneys-new-york,Barneys-New-York,
http://www.wikidata.org/entity/Q60188,,,,,
http://www.wikidata.org/entity/Q60988,,,,,
http://www.wikidata.org/entity/Q62299,,,jolla-oy,,
http://www.wikidata.org/entity/Q63327,,us_ca/C3154868,airbnb,Airbnb-company,116273
http://www.wikidata.org/entity/Q63335,,us_ny/1342102,,Foot-Locker-company,
http://www.wikidata.org/entity/Q64545,,,hasselblad,Hasselblad,
http://www.wikidata.org/entity/Q64698,grid.439206.a,,xmos,XMOS,
http://www.wikidata.org/entity/Q65310,,,,Euroset,
http://www.wikidata.org/entity/Q71233,,,,,
http://www.wikidata.org/entity/Q71946,,,,,
http://www.wikidata.org/entity/Q72539,,us_de/3396733,united-states-steel-corporation,US-Steel,
http://www.wikidata.org/entity/Q73171,grid.478884.f,jp/4240001006753,,,
http://www.wikidata.org/entity/Q74193,,,,Kaplan-International-Colleges,
http://www.wikidata.org/entity/Q74603,,,,Bratislava-Stock-Exchange,
http://www.wikidata.org/entity/Q74877,,,,JCDecaux,
http://www.wikidata.org/entity/Q74983,,,,,
http://www.wikidata.org/entity/Q76039,,,,Hudsons-Bay-Company,
http://www.wikidata.org/entity/Q77202,,,1c-company,1C-Company,
http://www.wikidata.org/entity/Q80281,,,,,
http://www.wikidata.org/entity/Q80438,,,,,
http://www.wikidata.org/entity/Q80788,,no/984851006,,,
http://www.wikidata.org/entity/Q80978,grid.418547.b,,hewlett-packard,Hewlett-Packard-company-1,14
http://www.wikidata.org/entity/Q81133,,,space-adventures,Space-Adventures,
http://www.wikidata.org/entity/Q81191,,,,,
http://www.wikidata.org/entity/Q81481,,,,,
http://www.wikidata.org/entity/Q81510,grid.447930.d,,,,
http://www.wikidata.org/entity/Q83164,,,,East-India-Company,
http://www.wikidata.org/entity/Q83511,,,,,
http://www.wikidata.org/entity/Q83537,,,,,
http://www.wikidata.org/entity/Q83723,,,,A-E-Television-Networks,171445
http://www.wikidata.org/entity/Q83824,grid.433338.c,dk/25050053,,,
http://www.wikidata.org/entity/Q93894,,,asrock,ASRock,
http://www.wikidata.org/entity/Q94582,,,,,
http://www.wikidata.org/entity/Q94675,,,,,
http://www.wikidata.org/entity/Q94743,,,,,
http://www.wikidata.org/entity/Q94849,,,,,
http://www.wikidata.org/entity/Q101859,,,,VfL-Wolfsburg,
http://www.wikidata.org/entity/Q112958,,,,,
http://www.wikidata.org/entity/Q113214,,,,,
http://www.wikidata.org/entity/Q113215,grid.432982.6,dk/61056416,,Carlsberg-Group,
http://www.wikidata.org/entity/Q113269,,,,,
http://www.wikidata.org/entity/Q114660,,,,,
http://www.wikidata.org/entity/Q114913,,,,Dickies,
http://www.wikidata.org/entity/Q116331,,,,Reliance-Infrastructure-Indian-company,
http://www.wikidata.org/entity/Q117059,grid.443949.7,gb/00293262,associated-british-foods,Associated-British-Foods,
http://www.wikidata.org/entity/Q118046,,,the-carphone-warehouse,Carphone-Warehouse-1,
http://www.wikidata.org/entity/Q118559,grid.480422.8,,valmet-automotive,Valmet-Automotive,
http://www.wikidata.org/entity/Q118686,,,,,
http://www.wikidata.org/entity/Q118911,grid.452621.6,jp/5010001084367,konica-minolta-inc,Konica-Minolta,
http://www.wikidata.org/entity/Q119991,,,apache-corp,,
http://www.wikidata.org/entity/Q122141,grid.422445.1,gb/01833679,vodafone,Vodafone-company,
http://www.wikidata.org/entity/Q122141,grid.422445.1,gb/01833679,vodafone-group-plc,Vodafone-company,
http://www.wikidata.org/entity/Q122141,grid.422445.1,gb/01833679,vodafone-ventures,Vodafone-company,
http://www.wikidata.org/entity/Q122549,,,,,
http://www.wikidata.org/entity/Q122741,grid.480336.a,jp/4010801006141,sega,,
http://www.wikidata.org/entity/Q122741,grid.480336.a,jp/4010801006141,sega-66ca,,
http://www.wikidata.org/entity/Q125074,,,anheuser-busch-companies,Anheuser-Busch,
http://www.wikidata.org/entity/Q126944,grid.471294.d,de/B8537_HRB725621,,Voith,
http://www.wikidata.org/entity/Q127074,grid.471067.3,,albemarle,,
http://www.wikidata.org/entity/Q127962,grid.480733.b,,levi-strauss-co,Levi-Strauss-Company,
http://www.wikidata.org/entity/Q128356,grid.423954.d,,,Thales-Alenia-Space,
http://www.wikidata.org/entity/Q128896,grid.467220.5,us_de/711524,amd,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,grid.467220.5,us_de/711524,amd-ventures,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,grid.467220.5,us_de/711524,dvanced-micro-devices-inc,Advanced-Micro-Devices-company,
http://www.wikidata.org/entity/Q128896,grid.467220.5,us_de/711524,amd,AMD-1,
http://www.wikidata.org/entity/Q767946,,,,Bank-of-Moscow,
http://www.wikidata.org/entity/Q768231,grid.429261.a,,express-scripts,,194746
http://www.wikidata.org/entity/Q768353,grid.497368.7,,,,
http://www.wikidata.org/entity/Q769222,,,,Dailymotion-website,
http://www.wikidata.org/entity/Q769324,,,,,
http://www.wikidata.org/entity/Q769884,,,,,
http://www.wikidata.org/entity/Q771865,grid.480380.7,,spectrum-brands,,
http://www.wikidata.org/entity/Q773832,,,,,
http://www.wikidata.org/entity/Q773875,,,,Snecma,
http://www.wikidata.org/entity/Q773924,,jp/4010001008228,,Yonex,
http://www.wikidata.org/entity/Q774731,,,,,
http://www.wikidata.org/entity/Q774842,,jp/4011005003025,,,
http://www.wikidata.org/entity/Q775060,,,,,
http://www.wikidata.org/entity/Q775153,,,,Fagor,
http://www.wikidata.org/entity/Q775196,grid.450890.0,,hgst,Hitachi-Global-Storage-Technologies,
http://www.wikidata.org/entity/Q776039,,,viewsonic,ViewSonic-Corporation,
http://www.wikidata.org/entity/Q776605,,,correos,,
http://www.wikidata.org/entity/Q776749,,,,,
http://www.wikidata.org/entity/Q776837,,,,,
http://www.wikidata.org/entity/Q777107,grid.426581.c,,,,
http://www.wikidata.org/entity/Q777870,,,,,
http://www.wikidata.org/entity/Q777885,,,,,
http://www.wikidata.org/entity/Q778126,,,intelsat,,
http://www.wikidata.org/entity/Q778285,,,,,
http://www.wikidata.org/entity/Q778521,,,,,
http://www.wikidata.org/entity/Q779182,,,,,
http://www.wikidata.org/entity/Q779252,,,,,
http://www.wikidata.org/entity/Q780209,,,,,
http://www.wikidata.org/entity/Q780380,,,,,315661
http://www.wikidata.org/entity/Q780442,,,uber,Uber-company,
http://www.wikidata.org/entity/Q780477,,,,aussieBum,
http://www.wikidata.org/entity/Q780756,,,,,
http://www.wikidata.org/entity/Q781027,,,,,
http://www.wikidata.org/entity/Q782028,,jp/6010901003730,,,
http://www.wikidata.org/entity/Q782037,,,,,
http://www.wikidata.org/entity/Q782064,,,,,
http://www.wikidata.org/entity/Q782200,,,,Ritz-Carlton,
http://www.wikidata.org/entity/Q782537,,,,Bank-Of-Ayudhya,
http://www.wikidata.org/entity/Q782697,,gb/04083914,compass-group-plc,Compass-Group,
http://www.wikidata.org/entity/Q782912,,,,,
http://www.wikidata.org/entity/Q783036,,,,,
http://www.wikidata.org/entity/Q783858,,,,,
http://www.wikidata.org/entity/Q783891,,,,,
http://www.wikidata.org/entity/Q784408,,,,,
http://www.wikidata.org/entity/Q784450,,,,Autech,
http://www.wikidata.org/entity/Q784567,,,,,
http://www.wikidata.org/entity/Q784718,,,,,
http://www.wikidata.org/entity/Q784898,,,,,
http://www.wikidata.org/entity/Q784904,,,auto-europe,Auto-Europe,
http://www.wikidata.org/entity/Q784904,,,auto-europe,Auto-Europe-company,
http://www.wikidata.org/entity/Q785614,,,,,
http://www.wikidata.org/entity/Q785943,grid.467546.2,,staples,,
http://www.wikidata.org/entity/Q786711,,fr/382983922,,,
http://www.wikidata.org/entity/Q786751,,,,,
http://www.wikidata.org/entity/Q786790,,,,Autogrill,
http://www.wikidata.org/entity/Q786933,,,,,
http://www.wikidata.org/entity/Q786947,grid.471232.1,jp/7010401006126,,,
http://www.wikidata.org/entity/Q787060,,,bank-of-china-hong-kong,Bank-Of-China-Hong-Kong,
http://www.wikidata.org/entity/Q787177,,,,MariaDB,
http://www.wikidata.org/entity/Q787183,,,,,
http://www.wikidata.org/entity/Q787239,grid.450193.a,,,Platinum-Equity,
http://www.wikidata.org/entity/Q787278,,,,,
http://www.wikidata.org/entity/Q787501,,,,,
http://www.wikidata.org/entity/Q787601,,,,,
http://www.wikidata.org/entity/Q787604,,,,,
http://www.wikidata.org/entity/Q787714,grid.437074.3,pl/0000059307,,,
http://www.wikidata.org/entity/Q787856,,,,,
http://www.wikidata.org/entity/Q787901,,,,,
http://www.wikidata.org/entity/Q788088,,,,,
http://www.wikidata.org/entity/Q788231,,,,Massimo-Dutti-1,
http://www.wikidata.org/entity/Q789189,,,,,
http://www.wikidata.org/entity/Q789373,,,,,
http://www.wikidata.org/entity/Q790020,grid.432366.6,dk/41257911,bang-olufsen,Bang-Olufsen,
http://www.wikidata.org/entity/Q790060,,,broadcom,,
http://www.wikidata.org/entity/Q790060,,,silicon-spice,,
http://www.wikidata.org/entity/Q790060,,,avago-technologies,,
http://www.wikidata.org/entity/Q790068,grid.464341.0,,bank-of-china,,283467
http://www.wikidata.org/entity/Q790110,,,,,
http://www.wikidata.org/entity/Q790161,,fr/329764625,avanquest-software,Avanquest,
http://www.wikidata.org/entity/Q790268,,,,,
http://www.wikidata.org/entity/Q790288,,,,,
http://www.wikidata.org/entity/Q790302,,,,,
http://www.wikidata.org/entity/Q790324,,,avea,,
http://www.wikidata.org/entity/Q790428,,,,,
http://www.wikidata.org/entity/Q790527,,,,,
http://www.wikidata.org/entity/Q790756,,,,Barrandov-Studios,
http://www.wikidata.org/entity/Q790765,,,,Avia-Solutions-Group,
http://www.wikidata.org/entity/Q790788,,,avianca-holdings,,
http://www.wikidata.org/entity/Q790795,,,aviapartner,Aviapartner,
http://www.wikidata.org/entity/Q790835,,,,,
http://www.wikidata.org/entity/Q790990,,,,,
http://www.wikidata.org/entity/Q791069,,,,,
http://www.wikidata.org/entity/Q791179,,gb/02468686,avaya,Aviva,
http://www.wikidata.org/entity/Q791179,,gb/02468686,esna-technologies,Aviva,
http://www.wikidata.org/entity/Q791179,,gb/02468686,aviva-group,Aviva,
http://www.wikidata.org/entity/Q791179,,gb/02468686,avaya,Aviva-Plc-1,
http://www.wikidata.org/entity/Q791179,,gb/02468686,esna-technologies,Aviva-Plc-1,
http://www.wikidata.org/entity/Q791179,,gb/02468686,aviva-group,Aviva-Plc-1,
http://www.wikidata.org/entity/Q791296,,,,,
http://www.wikidata.org/entity/Q791744,,no/987861894,,,
http://www.wikidata.org/entity/Q645407,,pl/0000010078,,Cyfrowy-Polsat-1,
http://www.wikidata.org/entity/Q645498,,fr/418862215,,Lyxor-Asset-Management,
http://www.wikidata.org/entity/Q645662,,,,,
http://www.wikidata.org/entity/Q645708,grid.435163.6,,sharebuilder,,88496
http://www.wikidata.org/entity/Q645708,grid.435163.6,,ing-group,,88496
http://www.wikidata.org/entity/Q646807,,,,,
http://www.wikidata.org/entity/Q646832,,,,,
http://www.wikidata.org/entity/Q647092,,,,Banca-Intesa,
http://www.wikidata.org/entity/Q647493,,jp/8011001000402,,,
http://www.wikidata.org/entity/Q647689,,,,,
http://www.wikidata.org/entity/Q647737,,,,Marussia-Motors,
http://www.wikidata.org/entity/Q647863,,,,,
http://www.wikidata.org/entity/Q648059,,,,,
http://www.wikidata.org/entity/Q648280,grid.471153.5,jp/8010401050387,,,
http://www.wikidata.org/entity/Q648292,,,,,
http://www.wikidata.org/entity/Q648430,,,,Argon-ST,
http://www.wikidata.org/entity/Q648533,grid.471325.6,,smic,Semiconductor-Manufacturing-International-Corporation,
http://www.wikidata.org/entity/Q648533,grid.471325.6,,semiconductor-manufacturing-international,Semiconductor-Manufacturing-International-Corporation,
http://www.wikidata.org/entity/Q649100,,,,,
http://www.wikidata.org/entity/Q649343,,,,ACC-Limited,
http://www.wikidata.org/entity/Q649403,grid.499026.0,,,,
http://www.wikidata.org/entity/Q649646,,,valentino-fashion-group,,
http://www.wikidata.org/entity/Q649715,,,,,
http://www.wikidata.org/entity/Q650154,,,damovo,,
http://www.wikidata.org/entity/Q650467,grid.439264.e,,,WIND-company,
http://www.wikidata.org/entity/Q650745,grid.465204.1,jp/5010001008771,mitsubishi-corporation-life-sciences-venture,Mitsubishi-Shoji,117891
http://www.wikidata.org/entity/Q651222,grid.10506.32,,enel,Enel,
http://www.wikidata.org/entity/Q651282,,,,,
http://www.wikidata.org/entity/Q651778,,,,Douglas-Aircraft-Company,
http://www.wikidata.org/entity/Q651928,,,,,
http://www.wikidata.org/entity/Q651946,,,,,
http://www.wikidata.org/entity/Q652047,,,,,
http://www.wikidata.org/entity/Q652063,,,,,
http://www.wikidata.org/entity/Q652369,,,exact,Exact,
http://www.wikidata.org/entity/Q652431,,,bridgewater-associates,Bridgewater-Associates,49525
http://www.wikidata.org/entity/Q652442,grid.425837.f,,,,
http://www.wikidata.org/entity/Q652457,,,,Extra-Aircraft,
http://www.wikidata.org/entity/Q652491,,,,,
http://www.wikidata.org/entity/Q652564,,,,,
http://www.wikidata.org/entity/Q652569,,,native-instruments,Native-Instruments,
http://www.wikidata.org/entity/Q653182,,,,,
http://www.wikidata.org/entity/Q653581,grid.479023.b,,fluor-corporation,Fluor-company,
http://www.wikidata.org/entity/Q654030,,,,All-Media-Network,
http://www.wikidata.org/entity/Q654073,,,,Disney-ABC-Television-Group,
http://www.wikidata.org/entity/Q654857,,,,,
http://www.wikidata.org/entity/Q655067,,,,,
http://www.wikidata.org/entity/Q655966,grid.424101.2,pl/0000057567,,Comarch,
http://www.wikidata.org/entity/Q657230,grid.425170.5,,,,
http://www.wikidata.org/entity/Q657296,,,,,
http://www.wikidata.org/entity/Q657359,grid.467370.1,,,,
http://www.wikidata.org/entity/Q657648,grid.466580.9,,cedar-fair-entertainment-company,Cedar-Fair,
http://www.wikidata.org/entity/Q657663,,,,Lucas-Bols,
http://www.wikidata.org/entity/Q658242,,,,,
http://www.wikidata.org/entity/Q658546,grid.423706.4,,,,
http://www.wikidata.org/entity/Q658635,,,,,
http://www.wikidata.org/entity/Q659651,,,,,
http://www.wikidata.org/entity/Q660261,,gb/SC100764,,Stagecoach-Group,
http://www.wikidata.org/entity/Q660309,,,,Sara-Lee-company,
http://www.wikidata.org/entity/Q660309,,,,Sara-Lee-Corporation,
http://www.wikidata.org/entity/Q661365,,,,,
http://www.wikidata.org/entity/Q661845,grid.425975.8,,stmicroelectronics,STMicroelectronics,
http://www.wikidata.org/entity/Q662030,,,,Permira,
http://www.wikidata.org/entity/Q662127,,,,,
http://www.wikidata.org/entity/Q662174,,se/556302-7241,,Securitas,228266
http://www.wikidata.org/entity/Q662824,grid.105807.b,,,Telespazio,
http://www.wikidata.org/entity/Q662894,,,,,
http://www.wikidata.org/entity/Q663596,grid.418227.a,us_ca/C1595386,gilead-sciences,Gilead-Sciences-company,538
http://www.wikidata.org/entity/Q663626,,,,MSC-Cruises,
http://www.wikidata.org/entity/Q664258,,,,,
http://www.wikidata.org/entity/Q664399,grid.464179.9,fr/552111809,,Keolis,
http://www.wikidata.org/entity/Q664420,,,,,
http://www.wikidata.org/entity/Q664543,grid.490966.4,,,,
http://www.wikidata.org/entity/Q665103,,,,,
http://www.wikidata.org/entity/Q665461,,pl/0000214072,,,
http://www.wikidata.org/entity/Q665870,,,,,
http://www.wikidata.org/entity/Q666476,grid.436563.1,,,,
http://www.wikidata.org/entity/Q666555,,,,,
http://www.wikidata.org/entity/Q666869,,,panda-security,Panda-Security,
http://www.wikidata.org/entity/Q666888,,ch/91217,,,
http://www.wikidata.org/entity/Q667599,grid.480218.7,,newell-rubbermaid,,
http://www.wikidata.org/entity/Q667599,grid.480218.7,,sanford--a-newell-rubbermaid-company-,,
http://www.wikidata.org/entity/Q667613,,,daily-mail-and-general-trust,,
http://www.wikidata.org/entity/Q667865,grid.467448.d,,johnson-controls,,
http://www.wikidata.org/entity/Q668355,,,,,
http://www.wikidata.org/entity/Q668468,,,,Teleplan,
http://www.wikidata.org/entity/Q668983,,,,Mobilkom-Austria,
http://www.wikidata.org/entity/Q669137,,,,,
http://www.wikidata.org/entity/Q669141,grid.424097.c,dk/69749917,,Coloplast,
http://www.wikidata.org/entity/Q669903,,,,,
http://www.wikidata.org/entity/Q670084,,,,,
http://www.wikidata.org/entity/Q670482,,,generali-group,Assicurazioni-Generali,
http://www.wikidata.org/entity/Q671398,grid.508934.3,,,ArjoHuntleigh,
http://www.wikidata.org/entity/Q671421,,,,,
http://www.wikidata.org/entity/Q671465,,gb/00805676,,Marshall-Amplification,
http://www.wikidata.org/entity/Q671526,grid.460466.6,,,,
http://www.wikidata.org/entity/Q671756,,,,,
http://www.wikidata.org/entity/Q672885,,,visonic,,
http://www.wikidata.org/entity/Q672885,,,tyco-international,,
http://www.wikidata.org/entity/Q673267,,,,Olivetti,
http://www.wikidata.org/entity/Q673314,,,,,
http://www.wikidata.org/entity/Q734061,,,,,
http://www.wikidata.org/entity/Q734282,,,,,
http://www.wikidata.org/entity/Q734338,,,,,119008
http://www.wikidata.org/entity/Q734447,,,,,
http://www.wikidata.org/entity/Q735873,,,,,
http://www.wikidata.org/entity/Q736091,grid.467181.d,,,,
http://www.wikidata.org/entity/Q736376,,,,,
http://www.wikidata.org/entity/Q738412,,,,,
http://www.wikidata.org/entity/Q738421,grid.479991.b,se/556059-3575,assa-abloy,Assa-Abloy,
http://www.wikidata.org/entity/Q738770,grid.451113.3,,western-digital-technologies,Western-Digital-company,
